,classification_id,user_id,workflow_id,annotations,subject_ids,original_annotations
2162,389943640,1739047,20494,double sided jets,71287000, double-sided jets
2163,389943666,1739047,20494,single component,71287272,single component
2164,389943666,1739047,20494,traces,71287272, emission traces galaxy
2165,389943692,1739047,20494,single component,71287188,single component
2166,389943692,1739047,20494,simple,71287188, simple
2167,390123743,1739047,20494,multi component,71287037,multi-component
2168,390123743,1739047,20494,possible artifact,71287037, possible artifact
2169,390123743,1739047,20494,sided,71287037, one-sided
2170,390123891,1739047,20494,multi component,71287284,multi-component
2171,390123891,1739047,20494,asymmetric,71287284, asymmetric
2172,390123891,1739047,20494,sided,71287284, one-sided
2173,390124101,1739047,20494,single component,71287130,single component
2174,390124101,1739047,20494,traces,71287130, emission traces galaxy
2175,390124401,1739047,20494,sided,71287171,one-sided
2176,390124797,1739047,20494,need larger image,71287213,need larger image
2177,390124797,1739047,20494,linear,71287213, linear
2178,390124797,1739047,20494,sided,71287213, one-sided
2179,390124848,1739047,20494,need larger image,71286998,need larger image
2180,390124848,1739047,20494,single component,71286998, single component
2181,390124848,1739047,20494,simple,71286998, simple
2182,390124918,1739047,20494,need larger image,71287218,need larger image
2183,390124918,1739047,20494,double sided jets,71287218, double-sided jets
2184,390124918,1739047,20494,faint core,71287218, faint core
2185,390124918,1739047,20494,bright jets,71287218, bright jets
2186,390124918,1739047,20494,complex,71287218, complex
2187,390125111,1739047,20494,need larger image,71287226,need larger image
2188,390125111,1739047,20494,extended,71287226, extended
2189,390125111,1739047,20494,asymmetric,71287226, asymmetric
2190,390125111,1739047,20494,complex,71287226, complex
2191,390125111,1739047,20494,diffuse,71287226, diffuse
2192,390125354,1739047,20494,single component,71287194,single component
2193,390125354,1739047,20494,asymmetric,71287194, asymmetric
2194,390125434,1739047,20494,single component,71287250,single component
2195,390125434,1739047,20494,asymmetric,71287250, asymmetric
2196,390125434,1739047,20494,sided,71287250, one-sided
2197,390125434,1739047,20494,need larger image,71287250, need larger image
2198,390125666,1739047,20494,need larger image,71287216,need larger image
2199,390125666,1739047,20494,double sided jets,71287216, double-sided jets
2200,390125666,1739047,20494,faint core,71287216, faint core
2201,390125666,1739047,20494,false connection,71287216, false connection
2202,390125666,1739047,20494,superimposed,71287216, superimposed source
2203,390125900,1739047,20494,need larger image,71287092,need larger image
2204,390125900,1739047,20494,complex,71287092, complex
2205,390125900,1739047,20494,multi component,71287092, multi-component
2206,390125940,1739047,20494,need larger image,71287137,need larger image
2207,390125940,1739047,20494,diffuse,71287137, diffuse
2208,390125940,1739047,20494,complex,71287137, complex
2209,390126084,1739047,20494,possible artifact,71287068,possible artifact
2210,390126084,1739047,20494,single component,71287068, single component
2211,390126123,1739047,20494,multi component,71287080,multi-component
2212,390126123,1739047,20494,complex,71287080, complex
2213,390126123,1739047,20494,asymmetric,71287080, asymmetric
2214,390126167,1739047,20494,need larger image,71287020,need larger image
2215,390126167,1739047,20494,multi component,71287020, multi-component
2216,390126167,1739047,20494,complex,71287020, complex
2217,390126204,1739047,20494,single component,71287122,single-component
2218,390126204,1739047,20494,asymmetric,71287122, asymmetric
2219,390126204,1739047,20494,sided,71287122, one-sided
2220,390126317,1739047,20494,single component,71287147,single component
2221,390126317,1739047,20494,extended,71287147, extended
2222,390126317,1739047,20494,linear,71287147, linear
2223,390126392,1739047,20494,multi component,71287214,multi-component
2224,390126392,1739047,20494,diffuse,71287214, diffuse
2225,390126392,1739047,20494,asymmetric,71287214, asymmetric
2226,390126392,1739047,20494,need larger image,71287214, need larger image
2227,390126392,1739047,20494,complex,71287214, complex
2228,390127017,1739047,20494,multi component,71287034,multi-component
2229,390127017,1739047,20494,double sided jet,71287034, double-sided jet
2230,390127017,1739047,20494,different brightnesses,71287034, different brightnesses
2231,390127405,1739047,20494,possible artifact,71287289,possible artifact
2232,390127405,1739047,20494,diffuse,71287289, diffuse
2233,390127405,1739047,20494,complex,71287289, complex
2234,390127405,1739047,20494,multi component,71287289, multi-component
2235,390127628,1739047,20494,diffuse,71287055,diffuse
2236,390127628,1739047,20494,complex,71287055, complex
2237,390127628,1739047,20494,multi component,71287055, multi-component
2238,390127628,1739047,20494,need larger image,71287055, need larger image
2239,390127675,1739047,20494,possible artifact,71287177,possible artifact
2240,390127675,1739047,20494,single component,71287177, single component
2241,390127714,1739047,20494,single component,71287121,single component
2242,390127714,1739047,20494,diffuse,71287121, diffuse
2243,390128014,1739047,20494,single component,71287030,single component
2244,390128014,1739047,20494,asymmetric,71287030, asymmetric
2245,390128084,1739047,20494,multi component,71287008,multi-component
2246,390128084,1739047,20494,sided,71287008, one-sided
2247,390128331,1739047,20494,single component,71287267,single component
2248,390128331,1739047,20494,asymmetric,71287267, asymmetric
2249,390128635,1739047,20494,extended,71287239,extended
2250,390128635,1739047,20494,asymmetric,71287239, asymmetric
2251,390128635,1739047,20494,double radio jets,71287239, double radio jets
2252,390128635,1739047,20494,bent jets,71287239, bent jets
2253,390128635,1739047,20494,bright core,71287239, bright core
2254,390128672,1739047,20494,single component,71287096,single component
2255,390128672,1739047,20494,asymmetric,71287096, asymmetric
2256,390128672,1739047,20494,need larger image,71287096, need larger image
2257,390128717,1739047,20494,single component,71287232,single component
2258,390128717,1739047,20494,traces,71287232, emission traces galaxy
2259,390128825,1739047,20494,single component,71287270,single component
2260,390128979,1739047,20494,single component,71287056,single component
2261,390128979,1739047,20494,diffuse,71287056, diffuse
2262,390128979,1739047,20494,asymmetric,71287056, asymmetric
2263,390129019,1739047,20494,single component,71287135,single component
2264,390129019,1739047,20494,diffuse,71287135, diffuse
2265,390129391,1739047,20494,need larger image,71287247,need larger image
2266,390129391,1739047,20494,multi component,71287247, multi-component
2267,390129391,1739047,20494,double radio jets,71287247, double radio jets
2268,390129391,1739047,20494,bent radio jets,71287247, bent radio jets
2269,390129520,1739047,20494,single component,71287236,single component
2270,390129520,1739047,20494,traces,71287236, emission traces galaxy
2271,390129520,1739047,20494,frame,71287236, another source in frame
2272,390130107,1739047,20494,multi component,71287190,multi-component
2273,390130107,1739047,20494,complex,71287190, complex
2274,390130156,1739047,20494,single component,71287039,single component
2275,390130156,1739047,20494,traces,71287039, emission traces galaxy
2276,390130420,1739047,20494,single component,71287183,single component
2277,390130499,1739047,20494,multi component,71287221,multi-component
2278,390130499,1739047,20494,sided,71287221, one-sided
2279,390130655,1739047,20494,need larger image,71287066,need larger image
2280,390130655,1739047,20494,multi component,71287066, multi-component
2281,390130655,1739047,20494,complex,71287066, complex
2282,390130850,1739047,20494,multi component,71287087,multi-component
2283,390130850,1739047,20494,diffuse,71287087, diffuse
2284,390130909,1739047,20494,single component,71287292,single component
2285,390130963,1739047,20494,multi component,71287258,multi-component
2286,390130963,1739047,20494,complex,71287258, complex
2287,390130963,1739047,20494,diffuse,71287258, diffuse
2288,390130963,1739047,20494,need larger image,71287258, need larger image
2289,390131033,1739047,20494,need larger image,71287043,need larger image
2290,390131033,1739047,20494,double sided jets,71287043, double-sided jets
2291,390131033,1739047,20494,faint core,71287043, faint core
2292,390131033,1739047,20494,bright jets,71287043, bright jets
2293,390131033,1739047,20494,superimposed,71287043, superimposed source
2294,390131091,1739047,20494,single component,71287162,single component
2295,390131197,1739047,20494,multi component,71287089,multi-component
2296,390131197,1739047,20494,complex,71287089, complex
2297,390131197,1739047,20494,diffuse,71287089, diffuse
2298,390131197,1739047,20494,traces,71287089, emission traces galaxy
2299,390131197,1739047,20494,superimposed,71287089, superimposed source
2300,390131532,1739047,20494,single component,71287047,single component
2301,390131532,1739047,20494,traces,71287047, emission traces galaxy
2302,390131607,1739047,20494,single component,71287225,single component
2303,390131607,1739047,20494,possible artifact,71287225, possible artifact
2304,390131770,1739047,20494,single component,71287182,single component
2305,390131770,1739047,20494,traces,71287182, emission traces galaxy
2306,390131822,1739047,20494,single component,71287084,single component
2307,390131822,1739047,20494,follows,71287084, emission follows galaxy
2308,390131886,1739047,20494,single component,71287275,single component
2309,390131886,1739047,20494,asymmetric,71287275, asymmetric
2310,390131886,1739047,20494,extended,71287275, extended
2311,390131933,1739047,20494,single component,71287206,single component
2312,390131933,1739047,20494,extended,71287206, extended
2313,390131933,1739047,20494,sided,71287206, one-sided
2314,390131990,1739047,20494,single component,71287264,single component
2315,390131990,1739047,20494,traces,71287264, emission traces galaxy
2316,390132051,1739047,20494,need larger image,71287110,need larger image
2317,390132051,1739047,20494,single component,71287110, single-component
2318,390132051,1739047,20494,extended,71287110, extended
2319,390132272,1739047,20494,single component,71287065,single component
2320,390132411,1739047,20494,multi component,71287073,multi-component
2321,390132411,1739047,20494,superimposed,71287073, superimposed source
2322,390132458,1739047,20494,single component,71287116,single component
2323,390132458,1739047,20494,traces,71287116, emission traces galaxy
2324,390132788,1739047,20494,need larger image,71287090,need larger image
